都道府県,施設名,住所,place_id
東京,BASE POINT ベースポイント,日本、〒160-0023 東京都新宿区西新宿７丁目２２−３,ChIJIbfcEyqNGGARMBeffPgzQpA
東京,JustCo新宿ミライナタワー,日本、〒160-0022 東京都新宿区新宿４丁目１−６ JR新宿ミライナタワー 18F,ChIJ0VzRbBKNGGARTPFGIEbNYlc
東京,パセラのコワーク東新宿店,日本、〒160-0022 東京都新宿区新宿７丁目２６−７,ChIJOyHYrt-MGGARHEPXTfiPYjQ
東京,NewWork 新宿9F,日本、〒160-0023 東京都新宿区西新宿１丁目１７−1-9F 日本生命新宿西口ビル,ChIJAQDABNGMGGARoBd2xEF6R_4
東京,THE HUB ⻄新宿 nex Inc.,日本、〒160-0023 東京都新宿区西新宿８丁目３−１ 西新宿GFビル,ChIJExHLXiqNGGARgKwuBT1Zjnk
東京,アクセアカフェ西新宿店,日本、〒160-0023 東京都新宿区西新宿７丁目１２−３ 佐藤ビル ２Ｆ,ChIJPZ-7wQSNGGARPQB6yTb2dTs
東京,CO-Work&...新宿,日本、〒160-0022 東京都新宿区新宿２丁目１１−７ 第33宮庭ビル 5F,ChIJCd5SI6GNGGARaV9j-N86tz8
東京,FEEEP（フィープ）新宿西口店,日本、〒160-0023 東京都新宿区西新宿１丁目８−１ 新宿ビルディング B2F,ChIJ4cCHwKqNGGAREDsCUpU4AFg
東京,THE HUB 新宿 nex Inc.,日本、〒160-0022 東京都新宿区新宿４丁目３−１５ B棟3F レイフラット新宿,ChIJFweoyLCNGGARP538X6I5COc
東京,FEEEP（フィープ）新宿東口-新宿三丁目店,日本、〒160-0022 東京都新宿区新宿３丁目２９−１１ 新盛堂ビル ５Ｆ,ChIJ-7mFX02NGGARhLQrRsivazk
東京,Suup 新宿三丁目店 by 京王不動産,日本、〒160-0022 東京都新宿区新宿３丁目４−１ 5階,ChIJ508GpGWNGGARAIYuPdluOwk
東京,ワイムポート新宿舟町,日本、〒160-0006 東京都新宿区舟町7番地２ ｢舟町ビル １Ｆ・３Ｆ,ChIJx1AN2w6NGGAR7FulbibNT10
東京,THE HUB 新宿ワシントン nex Inc.,日本、〒160-0023 東京都新宿区西新宿３丁目２−９ 新宿ワシントンビル本館 2F,ChIJEZiCfkWNGGARATcaKfjZ-ak
東京,GARAGE WASEDA（コワーキングスペース/シェアオフィス）,日本、〒162-0041 東京都新宿区早稲田鶴巻町５１８ 早稲田玉井ビル 3F,ChIJ9y2AOgONGGARLl-zHppjRe4
東京,クロスオフィス,日本、〒160-0023 東京都新宿区西新宿７丁目１−１２,ChIJ4apayteMGGARWYRkYW24d4U
東京,クロスコープ 新宿SOUTHオフィス,日本、〒160-0022 東京都新宿区新宿４丁目３−１７ Forecast新宿South 3F,ChIJJb1R1dqMGGAR4mCbIIG05CA
東京,コワーキングスペースC作業場,日本、〒160-0004 東京都新宿区四谷４丁目２８−７ 吉岡ビル ４F,ChIJaXbH3aGNGGAR0l7eXozzKkE
東京,コワーキングスペース永福,日本、〒168-0063 東京都杉並区和泉３丁目７−１,ChIJYx59nlTyGGARpl3ZcbrYOlo
東京,高円寺デポ,日本、〒166-0002 東京都杉並区高円寺北２丁目３−１１ 藤の森ビル 1階,ChIJSwl-0bjzGGARQSMAnb26zHA
東京,いんにっさん 123,日本、〒166-0015 東京都杉並区成田東４丁目２９−７,ChIJa6ppOTfzGGARAF5Tarvz_RQ
東京,【法人登記可】コワーキングスペースfactoria nishiogi,"コメットビル 6F, ２丁目-３-９ 西荻北 杉並区 東京都 167-0042 日本",ChIJV5IVSQ7uGGARcQiegr5n3i4
東京,Value Work,日本、〒166-0004 東京都杉並区阿佐谷南１丁目３６−４ 三幸ビル ４F,ChIJkWLkQk_zGGARULXZcBSaXdk
東京,こけむさズ,日本、〒166-0002 東京都杉並区高円寺北３丁目１−９ 青田ビル 102,ChIJWZo6rH3yGGARMDGG7buvO2g
東京,"コワーキングカフェ・バー""mui""",日本、〒166-0003 東京都杉並区高円寺南４丁目２４−１１ 宝山ビル 112A,ChIJ0fF-_i7zGGARc_FeZv4Wjhw
東京,エイトオフィス,日本、〒166-0002 東京都杉並区高円寺北２丁目１９−１１,ChIJVVWwb4fyGGARkpvch5Kr4Cs
東京,いいオフィス高円寺,日本、〒166-0002 東京都杉並区高円寺北２丁目８−１ 内田ビル 2階,ChIJfUahWwbzGGARMDbYd41ETmY
東京,BIZcircle阿佐ヶ谷,日本、〒166-0004 東京都杉並区阿佐谷南１丁目３６−１６ 第５７東京ビル 2F,ChIJO6d_fT_tGGARRFxOJ47ABzw
東京,いいオフィス荻窪,日本、〒167-0043 東京都杉並区上荻１丁目５−２ コロナビル 5F,ChIJwaP0v8LtGGARu0Zf3K7XFoQ
東京,ジザイ 荻窪,日本、〒167-0051 東京都杉並区荻窪５丁目２８−１６ 西武信用金庫 荻窪支店 2F,ChIJtV7svbHtGGARWGFePge0YR4
東京,BIZcircle高円寺南,日本、〒166-0003 東京都杉並区高円寺南４丁目２４−１２ 竹沢ビル 2F・3F Trees高円寺,ChIJH40vSX3yGGARXUcf8T1hpQI
東京,BIZcircle西荻北,日本、〒167-0042 東京都杉並区西荻北３丁目３２−１１ Trees西荻 3F,ChIJoxbOcQ7uGGARhzOc9IvIwqw
東京,SaCuLa 芦花公園 コワーキングスペース 自習室 24時間,日本、〒168-0074 東京都杉並区上高井戸１ 21-2 第2 B101 ラサハウス,ChIJi2sEDjPzGGARjMOkGJi3SB4
東京,H¹T 荻窪（エイチワンティー）,日本、〒167-0043 東京都杉並区上荻１丁目１６−１６ 喜屋ビル 6F,ChIJn8CN2LLtGGARUz1XRiqDNhE
東京,西荻スバコ,日本、〒167-0042 東京都杉並区西荻北３丁目３１−１３ 勝三ビル,ChIJqzmHojvvGGARpcMeDDwlT4U
東京,LifeWork,日本、〒167-0053 東京都杉並区西荻南３丁目１４−７ 3F,ChIJbZplgsnvGGARgs1QhhlakUo
東京,下高井戸コワーキングスペース iNVENTO,日本、〒156-0043 東京都世田谷区松原３丁目３０−１０,ChIJ8RMQRq7zGGARKTgiYKkesnI
東京,BIZcircle荻窪,日本、〒167-0051 東京都杉並区荻窪５丁目３０−６ 福村産業荻窪ビル 3F,ChIJAQAwD_ftGGARGjZB_ek30ek
東京,TOKYOシェアオフィス墨田,日本、〒130-0004 東京都墨田区本所３丁目１５−５,ChIJeV_dvXKPGGAR-f6ZD_viIT8
東京,BIZcomfort曳舟,日本、〒131-0046 東京都墨田区京島１丁目８−８,ChIJ7amfGJePGGARPMCTLvyemqY
東京,PLAT295,日本、〒130-0002 東京都墨田区業平１丁目７−９,ChIJCxqkBMiPGGARO8znQLL3uEM
東京,NewWork錦糸町,日本、〒130-0022 東京都墨田区江東橋３丁目７−８ 日本生命錦糸町ビル 6F,ChIJGzzcZtiIGGARkboUT2WsiRo
東京,コワーキングスペース錦糸町,日本、〒130-0022 東京都墨田区江東橋１丁目１３−７ 荒井ビル,ChIJsSLCRQCJGGARNcu2jRReRco
東京,BIZcircle墨田鐘ヶ淵,日本、〒131-0031 東京都墨田区墨田５丁目５−２,ChIJrcuomOyPGGARdCM-our7JlI
東京,曳舟シェアオフィス シナプス,日本、〒131-0032 東京都墨田区東向島２丁目２４−１４ 2F,ChIJdT3tJYSPGGAR9Ke6YzgiYWo
東京,studio ai レンタルスペース・シェアオフィス,日本、〒130-0005 東京都墨田区東駒形２丁目２−６ 田中ビル 3階/4階,ChIJI3XG2CGPGGARwFx7Di4AnIk
東京,BIZcircle両国森下,日本、〒130-0025 東京都墨田区千歳２丁目５−５ クレイル両国 1F,ChIJp3XCJDaJGGARD5KevcwHng4
東京,ジザイ 錦糸町,日本、〒130-0022 東京都墨田区江東橋４丁目２７−１４ 錦糸町PARCO 7F,ChIJJUSPD0WJGGAR7WRYF4zntAs
東京,BIZcircle 業平オフィス,日本、〒130-0002 東京都墨田区業平１丁目５−１３,ChIJM-xYEtSOGGAR5-ma1m0c44o
東京,H¹T 錦糸町（エイチワンティー）,日本、〒130-0022 東京都墨田区江東橋３丁目９−１０ 丸井錦糸町店 5階,ChIJJ1gHx2aJGGAR-NN-uJxXjGM
東京,coin space コインスペース 錦糸町マルイ店,日本、〒130-0022 東京都墨田区江東橋３丁目９−１０ 錦糸町マルイ 3階,ChIJ63leCtiIGGARxZ_7lxNJybA
東京,BIZcomfort錦糸町,日本、〒130-0022 東京都墨田区江東橋４丁目２７−１４ 楽天地ビル 3F,ChIJ4dVOFlCJGGARSTWWh8zafGw
東京,SoloTime 錦糸町,日本、〒130-0013 東京都墨田区錦糸２丁目５−８ シルバーストンビル 5階,ChIJ01y9Jg6JGGARoJIMyZa08JI
東京,BIZcircle両国隅田川,"日本、〒130-0026 東京都墨田区両国１丁目８−４ 階, ７",ChIJNf98qkuJGGARDJzHYuk684Y
東京,H¹T 両国（エイチワンティー）,日本、〒130-0026 東京都墨田区両国３丁目２５−５ ＪＥＩ両国ビル 7F,ChIJCWDYziOJGGARuyyYzuMVytU
東京,リージャス錦糸町アルカセントラルビジネスセンター,日本、〒130-0013 東京都墨田区錦糸１丁目２−１ 14F,ChIJC3Cf2PuLGGARtGNwjh-eIYo
東京,CocoDesk 押上駅,日本、〒131-0045 東京都墨田区押上１丁目１−６５,ChIJW_siJ9CPGGARMpYejBjaoFc
東京,ワークスペース錦糸町,日本、〒130-0013 東京都墨田区錦糸３丁目１３−４ 国際精華ビル,ChIJc-KqJZyJGGAR6VZGNWJIEVE
東京,SYCL by KEIO（シェアオフィス・コワーキングスペース）｜世田谷区 下北沢,日本、〒155-0031 東京都世田谷区北沢２丁目１１−１５ ミカン下北A街区 4F,ChIJ-WA1uIvzGGARyrJuKMdPUvo
東京,コワーキングスペース TatamiWorks（タタミワークス）,日本、〒156-0055 東京都世田谷区船橋１丁目２８−１３ 第一富貴荘 101,ChIJY2kmGWbzGGARvnITg-3AjIo
東京,コワーキングスペース100work,日本、〒154-0023 東京都世田谷区若林４丁目２５−１４ コーナー松陰ビル 2F,ChIJR6U5Bs7zGGARJW9XhMxAiYQ
東京,下高井戸コワーキングスペース iNVENTO,日本、〒156-0043 東京都世田谷区松原３丁目３０−１０,ChIJ8RMQRq7zGGARKTgiYKkesnI
東京,LUPO 下北沢,日本、〒155-0031 東京都世田谷区北沢３丁目２７−４ 立木ビル 2F,ChIJdaXdQ9jzGGARZDiS0WqwIig
東京,三茶WORK,日本、〒154-0004 東京都世田谷区太子堂２丁目１７−５ 3F 4F,ChIJSU2_aT31GGARTUseDxJ1JAY
東京,DOTEMA,日本、〒155-0032 東京都世田谷区代沢２丁目４８−３,ChIJV0_UTajzGGARRpR2qxQdKYQ
東京,BONUS TRACK MEMBERS（シェアオフィス・コワーキングスペース）下北沢・世田谷代田,日本、〒155-0033 東京都世田谷区代田２丁目３６−12~15,ChIJUaJwz6HzGGARpbX2wVVDoCo
東京,Working cafe halo（ワーキング カフェ ハロ）,日本、〒154-0021 東京都世田谷区豪徳寺１丁目２３ ２３Cloche豪徳寺 １F,ChIJJyapAKXzGGAR3SkLqazuS7I
東京,明大前コワーキングスペース,日本、〒156-0043 東京都世田谷区松原２丁目２６−１５ 3F,ChIJo3H6kIjzGGARfi6vC3tTd-Y
東京,NewWork 桜新町​,日本、〒154-0015 東京都世田谷区桜新町１丁目１２−１０ 駅前ビル 5F,ChIJi0VZRzb1GGARCIhq7bCA9TA
東京,BIZcircle世田谷梅ヶ丘,日本、〒154-0022 東京都世田谷区梅丘１丁目１３−１２,ChIJY5ZKLHTzGGAR1rQcYHQKA1w
東京,THE FORUM 世田谷,日本、〒154-0011 東京都世田谷区上馬５丁目１５−１５,ChIJg8gIfoH0GGARe0eiTratfRw
東京,Colony#3 下北沢|コワーキング/シェアオフィス/レンタルスペース,日本、〒155-0031 東京都世田谷区北沢２丁目２７−９ 地下1階〜2階,ChIJidahIj_zGGARn5YCCrlndfI
東京,ジザイ 梅ヶ丘,日本、〒154-0022 東京都世田谷区梅丘１丁目３１−３６ 梅ヶ丘3ブロック 1F,ChIJvS2uZjTzGGARwsDs-dyx74Q
東京,BIZcomfort用賀,日本、〒158-0097 東京都世田谷区用賀４丁目９−１２ Astage用賀 B1,ChIJBaLiV7H1GGARPiGJTxYPF5A
東京,SaCuLa 明大前 コワーキングスペース 自習室 24時間,日本、〒156-0043 東京都世田谷区松原１丁目３８−８ 村山ビル 2B,ChIJxY1RYETzGGARtWMQDvfxJHQ
東京,ご近所書斎＠仙川書斎,日本、〒157-0065 東京都世田谷区上祖師谷７丁目２８−１５,ChIJdYcX2VnxGGARP0fw3DuYPdU
東京,SaCuLa 千歳烏山 コワーキングスペース 自習室 24時間,日本、〒157-0062 東京都世田谷区南烏山６丁目２７−１ 宿谷ビル 201号,ChIJBbJ54N3xGGARR5suo_M4SVA
東京,ロバート下北沢,日本、〒155-0031 東京都世田谷区北沢２丁目３０−１４ 重宗ビル 3F,ChIJqQHVBWvzGGARdxjGbJJbG_Q
東京,いいオフィス上野 by LIG,日本、〒111-0056 東京都台東区小島２丁目２０−１１ LIGビル,ChIJ34DHO5-OGGARS98cb_0kkcc
東京,BIZcomfort浅草橋,日本、〒110-0016 東京都台東区台東１丁目３８−９ イトーピア清洲橋通ビル 5F,ChIJm6PtdaWOGGARTYVzXngrP5w
東京,いいオフィス浅草橋 by PLAY & co,日本、〒111-0053 東京都台東区浅草橋２丁目１６−９,ChIJU65-ufCPGGAR_nzVlnzKt60
東京,ExeWorks上野店-レンタルオフィス＆コワーキングスペース-,日本、〒110-0015 東京都台東区東上野２丁目１３−２ 上野スカイビル,ChIJ9_wG_uqPGGARDY4xLNKXEpE
東京,おしごとパセラ上野公園前店,日本、〒110-0005 東京都台東区上野２丁目１４−３０ パセラリゾーツ上野公園前店,ChIJrboaM_SPGGAR-Bb7eDmb3iE
東京,UENO de MYoffice(ポリグロットリンク),日本、〒110-0005 東京都台東区上野７丁目４−９ 細田ビル 4F,ChIJN67SPeaPGGARByt3XRYzbJ4
東京,FEEEP（フィープ）上野店,日本、〒110-0005 東京都台東区上野６丁目１６−１５ フォーライフ上野駅前ビル 2階,ChIJtw6OzoCPGGARup0p-2yh92A
東京,BIZcomfort浅草,日本、〒111-0032 東京都台東区浅草１丁目１３−５ 井門浅草すしや通りビル,ChIJJ_2AqeyPGGARVS64Af09oLI
東京,THE BLOOM UENO,日本、〒110-0015 東京都台東区東上野３丁目１８−１,ChIJm6UgEt6PGGARGJokXYTMnNM
東京,Gokei work space,日本、〒110-1115 東京都台東区東上野３丁目１０−７ GOKEI上野Building 2階,ChIJ2y52rtaPGGARYwMLJ5fRxUI
東京,Ueno Your,日本、〒110-0005 東京都台東区上野３丁目１５−７,ChIJM0iU2R-MGGARUpLxfcMAUh0
東京,いいオフィス御徒町,日本、〒110-0005 東京都台東区上野４丁目２−１ 江戸っ子ビル 3F,ChIJ1WEYPgCPGGARzyo6ZutZR1c
東京,パズル浅草橋 レンタルスペース＆カフェ,日本、〒111-0053 東京都台東区浅草橋５丁目２−３ 鈴和ビル 2F,ChIJXcZitK-OGGAR6Vpp7BhsDO0
東京,Ueno Your 2nd,日本、〒110-0005 東京都台東区上野３丁目１４−２,ChIJQdPZu1qNGGARqr0QBZIiLLg
東京,reboot - コワーキング / シェアオフィス / シェアアトリエ,日本、〒110-0004 東京都台東区下谷１丁目１１−１５ ソレイユ入谷 2F,ChIJv4EBCpCOGGAR5f_J9Qrhpk4
東京,EDITORY浅草橋,日本、〒111-0053 東京都台東区浅草橋１丁目１９−１ 祥松ビル4F,ChIJFdldM7KOGGAR86IJ8FmuQws
東京,浅草ハコバナ,日本、〒111-0033 東京都台東区花川戸１丁目１３−１５ タイセン第3ビル3階,ChIJp1sMCEGPGGARS-FEgtJA0Jw
東京,ジザイ 浅草,日本、〒111-0034 東京都台東区雷門２丁目２０−８ ASAKUSA FORONE BLDG 3F,ChIJxd7qfSWPGGARaysAwZLALqY
東京,KoKo Base Ueno,日本、〒110-0015 東京都台東区東上野５丁目１−９ ブルックリン 2F,ChIJb5M3KXiPGGARhka9osbQmiw
東京,1/3rd Life （ワンサードライフ）,日本、〒101-0021 東京都千代田区外神田５丁目１−１０ 千住ビル 1F/2F,ChIJiaFqC6KNGGARl87ZciKIKYY
東京,コワーキングスペース茅場町 Co-Edo,日本、〒104-0033 東京都中央区新川１丁目３−４ ＰＡビル ５Ｆ,ChIJa8BLX1uJGGART_EBE39dacs
東京,Coworking Space /MONZ SPACE 築地,日本、〒104-0045 東京都中央区築地４丁目３−８ 登喜和ビル ５階,ChIJOcB-3WaLGGARRZtZ-1S2dTM
東京,S-TOKYO,日本、〒103-0001 東京都中央区日本橋小伝馬町１６−５ S-TOKYO,ChIJlega8hWPGGARcaidShabI98
東京,Social Business Lab（ソーシャルビジネスラボ）,日本、〒103-0014 東京都中央区日本橋蛎殻町１丁目２４−４ 井川ビル 2F,ChIJpcLU2ESJGGAREWW6xKvuiXQ
東京,STAYUP（ステイアップ）日本橋箱崎,"日本、〒103-0015 東京都中央区日本橋箱崎町３０−１, A.I.Nihombashi East, 1F",ChIJZ08DQc6JGGARkBMsBYx-5cA
東京,Workspace & Bar 56,日本、〒103-0013 東京都中央区日本橋人形町２丁目２１−１ ＦＳビル 5F,ChIJm4fCvEmJGGARJVmoxalHfFg
東京,東京アントレサロン,日本、〒103-0027 東京都中央区日本橋３丁目２−１４ 新槇町ビル別館 第一,ChIJa73HE_2LGGAR_6cXoln9nZA
東京,THE HUB 日本橋茅場町 nex Inc.,日本、〒103-0016 東京都中央区日本橋小網町８−２,ChIJrZxyfVqJGGARgwKBOD3UY9s
東京,レンタルオフィス THE HUB 有楽町EAST nex Inc.,日本、〒104-0031 東京都中央区京橋３丁目３−１３ 平和ビル3号館 3F,ChIJn2kUvXKLGGAR1Je9Ig-htBY
東京,EXPRESS WORK-Lounge ／ Office（エクスプレスワーク ラウンジ／オフィス）,日本、〒100-0005 東京都千代田区丸の内１丁目９−１ 丸の内中央ビル 11階,ChIJG0Xvbf2LGGARczPjlHIHg7g
東京,TOMORE zero,日本、〒103-0007 東京都中央区日本橋浜町２丁目１７−８ 浜町平和ビル 1階,ChIJ3zccaX-JGGARhEiPTx1b6xM
東京,whoワークラウンジ｜コワーキングスペース,日本、〒103-0004 東京都中央区東日本橋３丁目６−１２ 東日本パークビル 6階,ChIJGd52-f-JGGARb-5hGCLXMtM
東京,LIT HIGASHI-NIHOMBASHI,日本、〒103-0004 東京都中央区東日本橋２丁目２４−９,ChIJO7Jxt1aPGGARLDIcbq2TSuc
東京,会員制シェアオフィス「タイムリッチ銀座」,日本、〒104-0061 東京都中央区銀座４丁目１０−１４ 10-11F Acn銀座4ビルディング,ChIJfUmdw_qLGGAR10uQF8tl7-g
東京,VORT SPACE（ボルトスペース）茅場町店,日本、〒103-0025 東京都中央区日本橋茅場町１丁目１１−３ 岡本ビル 9F,ChIJcVEuYfuJGGARrW_J1Aiuywk
東京,H¹O日本橋茅場町,日本、〒103-0025 東京都中央区日本橋茅場町２丁目１２−１０,ChIJQXfClemJGGAR8sQ7ygoqv2M
東京,立志オフィス日本橋（コワーキングスペース）,日本、〒103-0023 東京都中央区日本橋本町１丁目８−１３ 日本橋滄浪閣ビル2階西,ChIJy1coVKyJGGARD_9QD8lAGWk
東京,コワーキングスペース TeaTree Studio,日本、〒105-0003 東京都港区西新橋１丁目１７−６ 高嶋ビル 4F,ChIJq6o2n-yLGGARR3nNB5mGPC0
東京,WAW日本橋,日本、〒103-0027 東京都中央区日本橋１丁目１３−１ 日鉄日本橋ビル 3階,ChIJ4cynwx-JGGAR8yZvRR3mro0
東京,4階ラボ,日本、〒104-0061 東京都中央区銀座１丁目１４−１０ 松楠ビル 4 階ラボ,ChIJ3ZFhMNOLGGARwBOQYPI5WtY
東京,CO-WORKING&JAZZCLUB EXPRESSION,日本、〒101-0051 東京都千代田区神田神保町２丁目２０−６ 恒倉ビル B1F,ChIJgf4H1FaNGGAR_rOav08R_RU
東京,Rampart,日本、〒101-0025 東京都千代田区 神田佐久間町1-14 第二東ビル303,ChIJecGNbKiOGGAR-98GIXgFdz8
東京,KOTO-BA,"神田小川町2－1 檜ビル3F/4F, 千代田区 東京都 101-0052 日本",ChIJAQB8JgWMGGARqxCITuN0eM8
東京,ナレッジソサエティ,日本、〒102-0074 東京都千代田区九段南１丁目５−６ りそな九段ビル5F,ChIJ22UfTGmMGGARao0jaaSkl60
東京,EXPRESS WORK-Lounge ／ Office（エクスプレスワーク ラウンジ／オフィス）,日本、〒100-0005 東京都千代田区丸の内１丁目９−１ 丸の内中央ビル 11階,ChIJG0Xvbf2LGGARczPjlHIHg7g
東京,THE HUB 麹町 nex Inc.,日本、〒102-0084 東京都千代田区二番町９−３ THE BASE 麹町,ChIJ_-l-Y2OMGGARMOthEi0OzAg
東京,FUSION_N,日本、〒101-0054 東京都千代田区神田錦町2-4 ダヴィンチ小川町ビル３階,ChIJoYynTQWMGGARjYpstIPWWcU
東京,Work Lounge WACRE (ワクレ) | コワーキングスペース,日本、〒101-0061 東京都千代田区神田三崎町３丁目１−１ 高橋セーフビル 5階,ChIJT7YRWKuNGGARIPtTe_lI6Rg
東京,プライムオフィス東神田,日本、〒101-0031 東京都千代田区東神田１丁目２−２ PRIME OFFICE,ChIJI-0jwOyPGGAR7OJOmhs1ijc
東京,クロスオフィス,"飯野ビルディング 9階, ２丁目-１-１ 内幸町 千代田区 東京都 100-0011 日本",ChIJSwwdKB6LGGARsJmfP_caNZA
東京,WORKING STUDIO 秋葉原/アストロサーブ株式会社,日本、〒101-0021 東京都千代田区外神田４丁目７−３ 田中ビル 1階,ChIJM3oJqb6NGGARt7quzNc8rUI
東京,1/3rd Life （ワンサードライフ）,日本、〒101-0021 東京都千代田区外神田５丁目１−１０ 千住ビル 1F/2F,ChIJiaFqC6KNGGARl87ZciKIKYY
東京,Premium Office Kanda (プレミアムオフィス神田）,日本、〒101-0041 東京都千代田区神田須田町１丁目２−７ 淡路町駅前ビル ３階,ChIJl6_9pwSMGGARZ_Gf2pvEbeQ
東京,H¹O 神田,日本、〒101-0042 東京都千代田区神田東松下町４１−１,ChIJ7RtEMo2NGGAROu260MELPaQ
東京,LIFORK大手町,日本、〒100-0004 東京都千代田区大手町１丁目５−１ 大手町ファーストスクエア ウエストタワー 1・2階,ChIJIz0giweMGGAR6BvABJByJRY
東京,StartupSide Tokyo｜スタートアップサイド東京,日本、〒101-0064 東京都千代田区神田猿楽町２丁目８−１１ Vort水道橋III 7・8・9階,ChIJgyM3F-mNGGARcXSuMmcMA68
東京,ワークスタイリング 大手町,日本、〒100-0004 東京都千代田区大手町１丁目２−１ Otemachi Oneタワ 6階,ChIJLXqQvkCNGGARESY1Uy4Xkkc
東京,H¹O 平河町,日本、〒102-0093 東京都千代田区平河町１丁目６−４,ChIJ8U7qNPyNGGAR8Bu83eczLk0
東京,BIZcomfort秋葉原岩本町,日本、〒101-0032 東京都千代田区岩本町３丁目８−８ 中和秋葉原ビル,ChIJVxIwOKmOGGAR91tol9fttZ4
東京,ビジネスエアポート神田,日本、〒101-0045 東京都千代田区神田鍛冶町３丁目４ Oak 7階,ChIJ3wEtOQKMGGARKRUgWVOZMaA
東京,コワーキングスペースFOREST,日本、〒170-0013 東京都豊島区東池袋３丁目７−９ 東池袋ビル 3階 ＡＳＯＮＥ,ChIJc65NLGSNGGARKVx6BNndmGw
東京,FEEEP 池袋東口店,日本、〒171-0022 東京都豊島区南池袋１丁目２２−１ 池袋1221ビル 2F,ChIJx6IiCeWNGGARDYOvQxCCIuU
東京,RYOZAN PARK OTSUKA,日本、〒170-0005 東京都豊島区南大塚３丁目３６−7 5 6階,ChIJ59auN0-NGGARhQ28aPTiXiw
東京,トラストワン,日本、〒171-0021 東京都豊島区西池袋１丁目１９−７ のとやビル ６階,ChIJ_XpoFXeNGGAR_nDtdjk-Uis
東京,おしごとパセラ池袋本店,日本、〒171-0021 東京都豊島区西池袋１丁目２１−９ パセラリゾーツ池袋本店,ChIJ07LFKlyNGGARUvzKs0It3CY
東京,RYOZAN PARK ANNEX,"東邦アネックス 2F １丁目-７-6, １丁目-７-６ 巣鴨 豊島区 東京都 170-0002 日本",ChIJp-1KwUWNGGAR5i9L-HmowAM
東京,co-ba ikebukuro station,日本、〒171-0021 東京都豊島区西池袋１丁目１７−７ 池袋ルミエールビル ４階,ChIJ8QujEzyNGGAR5z4FMv35Um0
東京,BIZcomfort東池袋,日本、〒170-0013 東京都豊島区東池袋５丁目７−３ 五丁目ビル 2F,ChIJiZ6DVDuNGGARSGZHcP77IWs
東京,池袋アントレサロン,日本、〒170-0013 東京都豊島区東池袋１丁目３４−５ いちご東池袋ビル ６階,ChIJkRoClGaNGGARuMJE7IT8YwM
東京,レンタルオフィス THE HUB 大塚 nex Inc.,"日本、〒170-0005 東京都豊島区南大塚３丁目５０−１ ウィンド大塚ビル 3,4F",ChIJEWhSH3SNGGAR4jfesVObTFY
東京,BasisPoint 池袋店,日本、〒171-0022 東京都豊島区南池袋１丁目２４−６ 深野ビル 4F,ChIJdX5h32eNGGARof_Sn3IDOM0
東京,co-ba ikebukuro,日本、〒171-0021 東京都豊島区西池袋３丁目２９−番３号 梅本ビル４階,ChIJ0_p9rF6NGGARUv5yppy-6fU
東京,BIZcomfort池袋西口,日本、〒171-0014 東京都豊島区池袋２丁目３６−１ INFINITY IKEBUKURO6F・7F・8F,ChIJTYm8ZkyNGGARpxFKEOCH10g
東京,H¹T 池袋東口（エイチワンティー）,日本、〒171-0022 東京都豊島区南池袋１丁目２１−５ 池袋大栄ビル 7階,ChIJjzoMXbyNGGAR6qtsJSdhUAU
東京,BIZcomfort池袋,日本、〒171-0021 東京都豊島区西池袋２丁目３６−１０ ACN池袋ビル 5F,ChIJrVPifVuNGGARZMvu2WuUab0
東京,サーブコープ 池袋サンシャイン60,日本、〒170-6045 東京都豊島区東池袋３丁目１−１ サンシャイン60 45階,ChIJwQn22RWLGGARYkeME8tHN1w
東京,RYOZAN PARK GREEN,日本、〒170-0005 東京都豊島区南大塚２丁目３５−１１ Urban Green2F 3F,ChIJcZqOQpGNGGARKoswmMIkKbM
東京,MID POINT大塚,日本、〒170-0005 東京都豊島区南大塚２丁目３８−１ リードシー大塚ビル 5~8F,ChIJrQy0H8aNGGARqmhAY94Ebwo
東京,NewWork 池袋7F,日本、〒170-0013 東京都豊島区東池袋１丁目２１−１１ オーク池袋ビルディング 7F,ChIJp3HcvJONGGARciWPAd2yPfI
東京,ワンストップビジネスセンター池袋店,日本、〒170-0013 東京都豊島区東池袋１丁目１７−１１ パークハイツ池袋,ChIJ0bZSX2aNGGAR9tcdxKdbRuk
東京,BIZcomfort中野南,日本、〒164-0001 東京都中野区中野２丁目１９−２ リードシー中野ビル 3F,ChIJN5BtFHHzGGAR_5DdqatbRO0
東京,workCAFE ココDoカフェ,日本、〒164-0001 東京都中野区中野５丁目５７−１０ CUBE中野 3F,ChIJSzo9VU3zGGARyyTlzczPAMk
東京,CWK Space,日本、〒164-0001 東京都中野区中野４７−３−４７−１３ シグマウエスト 401号,ChIJe4CByJHyGGARoBAspk1rIZo
東京,Next DESK ネクストデスク,日本、〒164-0001 東京都中野区中野２丁目１３−２５ 第一岡ビル３階,ChIJZYJ0DajzGGARmrY7AEv6DtI
東京,エキスパートオフィス中野CP（セントラルパーク）,日本、〒164-0001 東京都中野区中野４丁目１０−２ 中野セントラルパークサウス,ChIJL-df1p3zGGAR6c-yN5qWPgU
東京,いいオフィス中野,日本、〒164-0001 東京都中野区中野３丁目３６−１０ 坂口 中野駅前ビル ２F,ChIJMyHqr4vzGGARJ2bI_GNUC9c
東京,中野シェアオフィスG-style,日本、〒164-0012 東京都中野区本町６丁目２７−８,ChIJpdmVVOzyGGARSWbmNMzxocw
